Timestamp,Tweet URL,Group,Collector,Category,Topic,Keywords,Account handle,Account name,Account bio,Account type,Joined,Following,Followers,Location,Tweet,Tweet Translated,Tweet Type,Date posted,Screenshot,Content type,Likes,Replies,Retweets,Quote Tweets,Views
2023-03-18 01:41:20.342312,https://twitter.com/BunnymanTooTan/status/1633427905136164870,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@BunnymanTooTan,Bunnyman,A man with bunny-like tendencies,False,2020-11-20 04:52:04+00:00,289,21,,@cvmalaya Wahaha. Dami jeep dito samin kasi di sila pauuto sa CPP-NPA/Kakampinks. Tunay na mahihirap ang pumili kay BBM kaya 10% lang ang epekto ng National Protest na yan tapos sinukuan pa! Pati ba naman rally nilalangaw. Tse,,text,2023-03-08 11:22:14+00:00,,,978,0,0,0,8.0
2023-03-18 01:41:20.342312,https://twitter.com/cinecinecine30/status/1633419908318126080,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@cinecinecine30,cinecinecine30,,False,2015-09-23 16:21:02+00:00,151,1603,,pagkatapos ng palpak na rally nagbago bigla ng slogan ang manibela. from no to jeepney phaseout to yes to modernization na. anak ni kurdapya oo.,,text,2023-03-08 10:50:28+00:00,,,86318,2,1,1,479.0
2023-03-18 01:41:20.342312,https://twitter.com/wendellitow/status/1633419594600955906,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@wendellitow,Dell,tangina,False,2011-09-23 14:19:38+00:00,1807,5569,"Malabon City, National Capital","grabe itong NU vs. UP, tambak yung isang set pero parang hindi mo feel na tambakan kasi ang gaganda ng rally 🥹",,text,2023-03-08 10:49:13+00:00,,,168571,0,0,0,290.0
2023-03-18 01:41:20.342312,https://twitter.com/TheParadiseNg/status/1633411374109044736,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@TheParadiseNg,The Paradise,Breaking News and Top Stories across the world.,False,2015-11-22 08:40:04+00:00,10159,15847,Woldwide,C’River 2023: Youth Parliament Speaker tours Central Senatorial District to rally support for Prince Otu https://t.co/0Uyg7UFnof,,text,2023-03-08 10:16:33+00:00,,,20866,0,0,0,47.0
2023-03-18 01:41:20.342312,https://twitter.com/BusinessDayNg/status/1633409715827777537,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@BusinessDayNg,BusinessDayNG,West Africa's leading provider of business intelligence and market moving news. Subscribe here: https://t.co/XjkzxILRDq,True,2010-11-19 15:44:26+00:00,216,97411,Lagos Nigeria,"Don’t turn court into rally ground, Obi tells supporters

#politics #peterobi #obedients #election #labouparty #businessday https://t.co/Nfve65uXQ4",,text,2023-03-08 10:09:58+00:00,,,9127,0,0,0,383.0
2023-03-18 01:41:20.342312,https://twitter.com/TheKejOfGlory/status/1633400864777080833,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@TheKejOfGlory,Kej Andrés #JoinSCMP,"🙏🏽✊🏽 @PilipinasSCM Spox, @KalipunanP VC, @MLat50 Mulat, ang masa ang Mesias—Lacaba | AdMU PolSci, UP Urban Planning | Art @KrusAtPinsel | ⟭⟬",False,2009-08-07 11:00:33+00:00,2509,8143,UP/ Ateneo/ Maynila/ Filipinas,"Observation nga naman ng mga kasama kanina na kumpara sa ibang rally, sobrang daming babaeng pulis ang kaharap ng mga nagmamartsa kumpara sa pangkaraniwan. May intensiyong maging mapanghati talaga sa kababaihan!",,text,2023-03-08 09:34:47+00:00,,,45200,0,3,0,821.0
2023-03-18 01:41:21.739403,https://twitter.com/RousShirdelau/status/1633394600491491328,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@RousShirdelau,mainerouxmainerouxmainerouxmainerouxshrd,"care provider, art lover, open-minded, numismatist, 
former print model",False,2013-04-25 18:58:20+00:00,210,394,,"@iamRaoulManuel @iamRaoulManuel, supported ba talaga ng  mamamayan ang rally na yan o  makakaliwa ang may gusto niyan? 🤔
Sa totoo lang, wala namang #jeepney phaseout kundi modernization lang. Mali ang ipinaparating ninyong information sa tao. 

#YesToJeepneyModernization  
#YesParaSaKaunlaran",,text,2023-03-08 09:09:54+00:00,,,19657,0,2,0,172.0
2023-03-18 01:41:21.739403,https://twitter.com/zybuyas/status/1633392098773970945,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@zybuyas,zy says #NoToJeepneyPhaseout,✊,False,2020-06-13 14:09:47+00:00,49,53,s/h,minsan gusto ko sumama sa rally tapos ang goal ko lang ay makita ang meltdown ng mga pulis hahahahaha,,text,2023-03-08 08:59:57+00:00,,,2933,1,0,0,55.0
2023-03-18 01:41:21.739403,https://twitter.com/LeanneCstl/status/1633390062493925378,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@LeanneCstl,😈,,False,2018-08-24 05:17:47+00:00,133,135,🇵🇭x🇦🇪,May nakita aq sa epbi nagstory ng rally tapos ang caption e bakit daw andaming bobo sa Pilipinas🤣 hirap mo ipagtanggol kuys,,text,2023-03-08 08:51:52+00:00,,,723,1,0,0,345.0
2023-03-18 01:41:21.739403,https://twitter.com/LeanneCstl/status/1633390049856192512,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@LeanneCstl,😈,,False,2018-08-24 05:17:47+00:00,133,135,🇵🇭x🇦🇪,May nakita aq sa epbi nagstory ng rally tapos ang caption e bakit daw andaming bobo sa Pilipinas🤣 hirap mo ipagtanggol kuys,,text,2023-03-08 08:51:49+00:00,,,723,0,0,0,131.0
2023-03-18 01:41:21.739403,https://twitter.com/SAPPHICS4SOLACE/status/1633385585271533569,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@SAPPHICS4SOLACE,Luz / Nico,— 🗝️ :: #cockcast's resident overdramatic lesbian | cabin 10 !! | he/they/sun/star | 4TEEN | 🇵🇭 !,False,2022-04-05 14:08:51+00:00,284,160,nonbinary lesbian !,i do not want me tl covered in pink wag kayo ganyan DI AKO NAKAPAG ATTEND NG MGA RALLY NI ATTY LEN OK?!?! TIGILAN NYOKO😭😭😭,,text,2023-03-08 08:34:05+00:00,,,706,0,0,0,24.0
2023-03-18 01:41:21.739403,https://twitter.com/ABEL14NA/status/1633384273595211776,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@ABEL14NA,Pierredido 🫶🏻,#GoUSTe | 🇯🇵🇺🇸 | volleyball & gymnastics,False,2022-11-20 17:46:22+00:00,51,46,,GANDA NG RALLY WTF,,text,2023-03-08 08:28:52+00:00,,,103,0,0,0,35.0
2023-03-18 01:41:21.739403,https://twitter.com/riellerocks/status/1633383337434963969,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@riellerocks,s.hoya🦇,"||-// for bts, skz, and pop punk | ✧#RLreceipts | ✧#RLsells",False,2021-01-14 07:43:21+00:00,218,115,Bulacan • 20 • she/they,"sabi ng tatay ko “wag na wag kang sasali sa mga rally, madadala mo yan hanggang sa trabaho mo. feeling mo lagi kang inaargabyado, feeling mo lagi silang mali at ikaw ang tama” &amp; look at where u r now 🤡 never stood up for ur rights, let people walk all over u, and ruin your LIFE",,text,2023-03-08 08:25:09+00:00,,,23850,0,0,0,36.0
2023-03-18 01:41:21.739403,https://twitter.com/ronie0143/status/1633381499662897153,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@ronie0143,Ronie,🫰,False,2011-08-10 13:25:10+00:00,560,227,,Bakit lagi na lang pag may protest rally gusto ng police may fun run rin... let them protest in peace... Hay 😖,,text,2023-03-08 08:17:50+00:00,,,77967,0,0,0,30.0
2023-03-18 01:41:21.739403,https://twitter.com/printheroesng/status/1633380575875588099,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@printheroesng,PrintHeroes.ng,Order for Excellent designs & perfect prints...get them delivered to your doorstep. 08080223915,False,2015-07-31 15:25:26+00:00,66,126,Nigeria,"Encourage and rally your friends, family, colleagues, and community to embrace equity.

Together we can work collectively to impact positive change. Together we can all help forge an equal world. Let's all embrace equity today and always
Happy International Women’s day!

#IWD2023",,text,2023-03-08 08:14:10+00:00,,,218,0,0,0,13.0
2023-03-18 01:41:21.739403,https://twitter.com/lamighangin/status/1633378776028708864,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@lamighangin,🦇h☁l💨m⚡w,"🧅🧅🧅 🌷🌷🌷

2009 to 2022 said so much More Than Words by Extreme can ever say. 2020-2022 kept us all tight-lipped. Mukhang dala mo 2023 ay mas mabigat pa?",False,2010-10-23 08:31:11+00:00,444,243,"Mabini, Batangas 🇵🇭","@hannahbarrantes Likely, may unli wifi naman ang former classmate, kaso di rin sumubok kumuha ng facts/dahilan bakit humantong sa rally.

Ni hindi ba aware sa flip- flopping ng pangulo?",,text,2023-03-08 08:07:01+00:00,,,90115,0,0,0,2530.0
2023-03-18 01:41:21.739403,https://twitter.com/li_charmer/status/1633311893829062657,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@li_charmer,Unicorn_Li'l Charmer,"I fall in love with souls, not faces.

You'll hate me for spilling tea.",False,2022-10-19 02:36:11+00:00,134,74,Republika ng Pilipinas,di na rin magugulat kung bat di umaattend ng Leni rally yan dati despite being known as a celeb kakampink.  d na naconvince ni OD at close na sya sa BBM apologists by that time 🤣,,text,2023-03-08 03:41:15+00:00,,,2256,0,1,0,210.0
2023-03-18 01:41:21.739403,https://twitter.com/juliennaaaa/status/1633305932326219778,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@juliennaaaa,.,💚🏹,False,2022-05-28 13:37:31+00:00,308,236,,ang lala fd ng ue sa rally na yun!,,text,2023-03-08 03:17:34+00:00,,,11800,0,0,0,27.0
2023-03-18 01:41:21.739403,https://twitter.com/dzbb/status/1633293196947070980,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@dzbb,DZBB Super Radyo,"The official Twitter account of Super Radyo DZBB 594 kHz, the flagship AM radio station of GMA Network, Inc.",True,2012-01-12 08:18:11+00:00,948,257194,Republic of the Philippines,"LOOK: Rally ng mga kababaihan at magsasaka ng Hermosa, Bataan sa labas ng Department of Justice (DOJ). | via @VargasMannysen https://t.co/NNzlyCcPKG",,text,2023-03-08 02:26:57+00:00,,,1892,0,0,0,571.0
2023-03-18 01:41:21.740400,https://twitter.com/consulidate/status/1633290293868101634,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@consulidate,twintwin,✨,False,2009-07-23 10:55:45+00:00,664,366,ILO | MNL,Galit na galit sa mga nagrarally pero di alam na ang buhay na tinatamasa niya ay katas ng rally. 🤷🏻‍♀️,,text,2023-03-08 02:15:25+00:00,,,7856,0,0,0,90.0
2023-03-18 01:41:21.740400,https://twitter.com/cordieonbleu/status/1633289510560604163,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@cordieonbleu,cordieboi,"“We don’t make mistakes, we have happy accidents” -Bob Ross",False,2014-03-14 15:29:55+00:00,759,1013,2009 x 4030,Nagagawa ng rally!,,text,2023-03-08 02:12:19+00:00,,,18373,0,2,0,1300.0
2023-03-18 01:41:21.740400,https://twitter.com/BatoonJonah/status/1633287100845129728,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@BatoonJonah,jonah batoon,,False,2020-05-04 03:39:26+00:00,598,556,Hong Kong,"@Maverica02 MAGTRABAHO KAYO MGA HAYOP KAU KAYA WLANG ASENSO NG BUHAY NIO MAS GUSTO NIO MAGPABAYAD SA RALLY NA YAN KESA MAGTRABAHO.,.,SALOT KAU SA LIPUNAN🤮🤮🤮",,text,2023-03-08 02:02:44+00:00,,,2225,0,1,0,112.0
2023-03-18 01:41:21.740400,https://twitter.com/PCYGnani/status/1633286379768807425,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@PCYGnani,jem | SVT saw my 🏳️‍🌈 flag ❤️✨,"“towards a bigger dream” -Jeongcheol, 2022 💙💜
“I surrender only to you.” “You are like my shelter.” -Zeenunew, 2022 💙🧡
#쿱정 #찬백 #겸슈 #ซนซน | FAN ACCOUNT",False,2020-02-25 08:31:01+00:00,4137,7256,SVT EXO ZeeNuNew | RCBYF | '95,"See? Ngayon niyo sabihing walang nagagawa ang pagra-rally at pagpoprotesta. Lagi't lagi kong sasabihin na TAYONG TAUMBAYAN dapat ang pinagsisilbihan at sinusunod ng gobyerno dahil TAYO ANG BOSS NILA, not the other way around. Kaya sila nandyan sa pwesto AY DAHIL SA ATIN.",,text,2023-03-08 01:59:52+00:00,,,116579,0,10,0,1387.0
2023-03-18 01:41:21.740400,https://twitter.com/justjack30/status/1633280309109354496,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@justjack30,Juan Of All Trades,"Things will go wrong in any given situation, if you give them a chance.",False,2021-09-28 12:18:17+00:00,1289,137,Manila; Philippines,@LakasNgTimog Durog sila sa pa libreng sakay ng gobyerno at pa 1 week online class ng mga ibang LGU. Di naman masyado ininda itong rally nila. hehe..Iba na panahon ngayon.,,text,2023-03-08 01:35:45+00:00,,,2028,0,0,0,113.0
2023-03-18 01:41:21.740400,https://twitter.com/uyzaira/status/1633279233287139328,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@uyzaira,BEST ACTRESS- MICHELLE YEOH,adik sa kape,False,2009-05-17 06:52:38+00:00,689,274,,yan. yan ang nagagawa ng kaka-rally. 👏,,text,2023-03-08 01:31:28+00:00,,,18623,0,0,0,87.0
2023-03-18 01:41:21.740400,https://twitter.com/ConnieJobrewer2/status/1633278638022971392,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@ConnieJobrewer2,Connie Jo brewer,"Enjoy family, friends, simple pleasures, & new adventures!!",False,2016-07-30 15:29:01+00:00,543,1524,"Edmond, OK",@40YrsAgain @seanmdav Do you have a theory re the suspected pipe bomber? Did Ray Epps have a reason to urge rally goers to go into the Capitol? SAA Paul Irving cited optics as reason Sund’s NG request was denied until the Capitol was in crisis. Ofc Riggleman had no crowd intel prior to J6 duty.,,text,2023-03-08 01:29:06+00:00,,,186065,3,0,0,47.0
2023-03-18 01:41:22.828681,https://twitter.com/SpadeBlackhart/status/1633265033085063169,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@SpadeBlackhart,Accie,,False,2011-09-22 03:08:07+00:00,45,9,,"@rageagaintsmach @cnnphilippines @KabataanPL Napakinggan sila, kaya tumigil na sila, yan naman talaga ang purpose ng mga rally 🤦",,text,2023-03-08 00:35:03+00:00,,,646,0,0,0,92.0
2023-03-18 01:41:22.828681,https://twitter.com/HDan21/status/1633255419199234048,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@HDan21,henrics_dan21,"#ProPhilippines
#BBMSARA2022
#1of31M

At last! wala ng #KAKAMPINKS .",False,2020-08-27 11:22:33+00:00,2068,546,,"@TheKejOfGlory UN NA NGA EH, PAULIT ULIT NYONG KASISISGAW SA KALSADA. WALA NAMAN NANGYAYARI. MAGBAGO NA KAYO NG SOLUSYON. TAMA NA SA RALLY. EYE SORE LANG SYA. PAMBOBO. IDAAN SA LEGAL AT MAAYOS NA PARAAN.",,text,2023-03-07 23:56:51+00:00,,,16063,0,0,0,8.0
2023-03-18 01:41:22.829679,https://twitter.com/MrLorag/status/1633248910125961217,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@MrLorag,Lorag AG,"Well-traveled self-employed Ilocano bachelor w/ keen interest on int'l and nat'l affairs; a UPD Mining Eng'g grad; PERA, HINDI BAKUNA! TRABAHO, HINDI AYUDA!!",False,2016-08-05 06:58:01+00:00,2545,606,"Ilocos Norte, PHL","@Rated_JBR Ikaw naman, nagpapaniwala sa mga ngawngaw nyan. Naghahanap buhay lang yun tao at kasama sa drama nya yun mga sigaw sa kalye. Di sya makakuha ng payola sa mga alyado sa Kongreso kun walang yakyak. Hanapbuhay yang mga protesta at rally.",,text,2023-03-07 23:30:59+00:00,,,16012,0,0,0,21.0
2023-03-18 01:41:22.829679,https://twitter.com/thinkreimagine/status/1633248860658192384,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@thinkreimagine,TR,"Former Food Exec, Now Living the Dream. Baseball loving Missourian who found her way back home.",False,2019-09-18 20:18:49+00:00,191,22,,"@STL_Stats_Facts There seems to be a pattern. fans get excited about a prospect and rally to have him brought up &amp; then he doesn’t perform instantly &amp; all hope is lost. DC, NG, so on and so forth. DC has a lot of potential &amp; will perform for the Cardinals or someone else.",,text,2023-03-07 23:30:47+00:00,,,9262,2,0,0,606.0
2023-03-18 01:41:22.829679,https://twitter.com/Hoglip/status/1633247321646411783,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@Hoglip,Ronnie C. Pierce,"Singer/Songwriter from northeast KY. Married for 20+ years, so I can't be ALL bad, but close. I am annoying cuz I want people to listen to my songs.",False,2009-04-21 05:00:23+00:00,357,147,"Lloyd, Ky","@DrRasheed811 @ny_marine @RondaEgbert2 @LionHearted76 There is J6th footage of Pelosi trying to get the NG to come in:

https://t.co/uqEuo1LUEp

So no matter what, the instigation and rally are still Trump's to bear so now they say it was ""mostly peaceful."" They've tried every lie they can: Antifa, BLM false flags, Pelosi etc.",,text,2023-03-07 23:24:40+00:00,,,2129,1,0,0,61.0
2023-03-18 01:41:22.829679,https://twitter.com/BBJINROSERO/status/1633245770114797570,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@BBJINROSERO,仁 shobe,,False,2021-12-12 10:42:43+00:00,26,5,,@chai85775509 @loidasandiego77 Yan kc tayo eh ayaw umayos ang bansa tpos magrereklamo hirap taggutom lagi .ewan!! Eh kayo un ayaw mag level up ang buhay tapos isisisi nyo sa gov? Eh inaayos na nga ! Puro kayo rally reklamo ! Ang lalapit lang ng pupuntahan ndi kayo maglakad eh di nabawasan pa pollution,,text,2023-03-07 23:18:30+00:00,,,1797,0,0,0,9.0
2023-03-18 01:41:22.829679,https://twitter.com/Leortz2/status/1633243531941920771,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@Leortz2,Andy B.,My tummy!,False,2020-03-26 16:12:15+00:00,81,92,,"@haechanlvv Sabihin mo yan sa sarili mong puro lang bunganga pero walang brain... hahaha.. Join the rally outside para mapakinggan ka...  Sa twitter, kawawa ka kasi pede kang supalpalin lang ng kahit sino...",,text,2023-03-07 23:09:36+00:00,,,4333,0,0,0,10.0
2023-03-18 01:41:22.829679,https://twitter.com/PCubeServices7/status/1633235359172554754,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@PCubeServices7,Lydia Lao believes #JomaTerorista..,,False,2022-12-22 16:52:19+00:00,8,5,Canada,"@boybassfriend Bakit mo sinusuportahan pakana ng mga terorista?

are you aware CPP terrorist behind rally?
now that you are, your actions your conscience.

#NoToJeepneyPhaseout a TERRORIST propaganda for
Recruitment in transport sector
Money for terrorism operations
to destabilized government",,text,2023-03-07 22:37:08+00:00,,,68,0,0,0,138.0
2023-03-18 01:41:22.829679,https://twitter.com/FacedPokerface/status/1633210329193934848,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@FacedPokerface,Ang troll ng Bayan (Bayaran daw sabi nila),Mahilig tumira ng mga sinungaling lalo na kapag Pink. Anti-liberal and democrats. Anti-globalization and communist,False,2020-01-28 04:49:35+00:00,537,315,,"kaya nga communist inspired eh. bakit, sinabi ba ng VP na kumunista lahat ng sumama sa walang kwenta nyong rally ka @natoreyes ? wag mo kaming gawing tanga kung tanga ka nato.",,text,2023-03-07 20:57:40+00:00,,,120,0,0,0,13.0
2023-03-18 01:41:22.829679,https://twitter.com/popsylvania1/status/1633205713047638018,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@popsylvania1,rfs,"Cheaters never win, Crime doesn't pay...then came 3am 11/4/20. 
If Biden/Harris fail in their efforts to end our Country...TRUMP/NOEM '24!",False,2017-02-09 16:23:45+00:00,121,267,"Carolinas, USA","""...Been waiting for this"" likely since early December when Trump announce his rally. More than likely she planned the whole thing...refusing the NG, perhaps calling in her antifa army...",,text,2023-03-07 20:39:20+00:00,,,50433,0,0,0,13.0
2023-03-18 01:41:22.830677,https://twitter.com/imlhyrraa/status/1633180050395889669,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@imlhyrraa,ᜋᜑᜎ᜔ 🎀,🇵🇭 | 21 | 👩🏻‍🍳•🌊•🍃•🎞•🌸,False,2021-04-22 11:08:26+00:00,210,69,Pasig City,"Kanina may mga nakasalubong akong jeepney drivers pauwi galing sa rally para sa tigil pasada, kita ko yung pagod at lungkot sa mga mata nila. Karamihan pa may edad na. Nakakapanlumo, napakasasahol ng nakaupo sa gobyerno. #NoToJeepneyPhaseout",,text,2023-03-07 18:57:21+00:00,,,10186,1,0,0,208.0
2023-03-18 01:41:22.830677,https://twitter.com/Brix1086/status/1633169040058494983,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@Brix1086,Brix10,,False,2022-10-11 17:32:13+00:00,140,2,,@indiohistorian Dameng inggit kc hnd si luka luka ang nakasakay.  Nagsuot pa ng korona nung rally nya hnd nman beauty quuen ang gaga josko kaya natalo hahhaha,,text,2023-03-07 18:13:36+00:00,,,140,1,1,0,595.0
2023-03-18 01:41:22.830677,https://twitter.com/ConnieJobrewer2/status/1633168691989807106,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@ConnieJobrewer2,Connie Jo brewer,"Enjoy family, friends, simple pleasures, & new adventures!!",False,2016-07-30 15:29:01+00:00,543,1524,"Edmond, OK",@ChampagneKevvy @walterkirn Citizens entered the Capitol because they could on J6. Was it by accident or by design? SAA Irving cited optics as Chf Sund’s NG requests were denied by CapBoard until Capitol was in crisis. Epps urged rally-goers to go into Cap for some reason. RNC pipe bomb spied @12:40p.,,text,2023-03-07 18:12:13+00:00,,,186065,0,0,0,91.0
2023-03-18 01:41:22.830677,https://twitter.com/moaningdata/status/1633145337513922560,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@moaningdata,Wake Me Up Before You Go Pro,stay pressed.,False,2021-01-22 04:05:05+00:00,97,28,,"@andymancy Isaksak mo sa mukha mo yang paghingi mo ng donasyon.

Ang kapal din ng mukha mo e noh? 😆 After mong magmaganda, hihirit ka ng ganyan? Gaga amputa.

Goodluck sa next EDSA rally niyo na lalangawin nanaman since your former allies have grown tired of you people.",,text,2023-03-07 16:39:25+00:00,,,2409,0,0,0,7.0
2023-03-18 01:41:22.830677,https://twitter.com/ElectricXrp/status/1633138365620170752,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@ElectricXrp,Electric XRP,"I belong to the common sense party.  Positive force in a negative world. Entrepreneur, Hodl, follow the money.",False,2012-03-25 02:08:23+00:00,836,183,,"@KarmaPuff @RonFilipkowski You are still believing the media lies. The NG was refused. They were not asked to be on stand by, they had to rally and  kit them for duty,did so in record time. You know the media is controlled! See-Twitter files @mtaibbi Now Jan 6 was a lie too, how many lies till you wake up?",,text,2023-03-07 16:11:43+00:00,,,7305,1,0,0,9.0
2023-03-18 01:41:22.830677,https://twitter.com/kaalki_/status/1633137499190210563,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@kaalki_,Kaalki_,"not a secret, just not your business.",False,2020-11-05 22:25:07+00:00,120,20,,"I went out yesterday and went to buy something and need ko mag jeep, luckily may jeep akong nasakyan na halos walang tao. Umupo ako sa tabi ng driver( FYI hindi lahat ng jeep pumapasada kahapon kasi may rally and sobrang traffic parin.)",,text,2023-03-07 16:08:16+00:00,,,3113,1,0,0,62.0
2023-03-18 01:41:22.830677,https://twitter.com/MarilouAbeller5/status/1633136486349676546,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@MarilouAbeller5,Marilou Abellera,,False,2023-02-23 22:46:42+00:00,9,0,,"@AgnoLynn Mam Lynn  just to let you know na nakarating na sa staff  ni pia caytano  yung tungkol sa rally  at pagaaralan daw po nila yung sb1869.Naka buti po yung mga pinermahan namin sa rally. Plus  yung iba pang ginawa
Ng mga lawyers",,text,2023-03-07 16:04:15+00:00,,,5,0,0,0,14.0
2023-03-18 01:41:22.830677,https://twitter.com/prettybhie_/status/1633122684069613572,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@prettybhie_,Justine,"full-time national democratic activist | revolutionary, not a terrorist",False,2015-06-07 10:07:34+00:00,269,603,Countryside,Ano itong chika na may mga interns from BU CSSP sa Mayor's office na pinagtawanan yung mga jeepney drayber na kumukuha ng permit to rally? Drop their names! 😤😤,,text,2023-03-07 15:09:24+00:00,,,8908,0,2,1,1967.0
2023-03-18 01:41:22.830677,https://twitter.com/jammybears8/status/1633096915851137029,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@jammybears8,J@m,,False,2012-09-05 12:04:10+00:00,20,26,"Seoul, Republic of Korea",@nabunturanguy Tapos mga andyan sa rally baka nagpost pa yan ng #LetTheEarthBreath and #saveEarth dati.,,text,2023-03-07 13:27:00+00:00,,,1360,0,0,0,127.0
2023-03-18 01:41:22.831674,https://twitter.com/ka_npa/status/1633088572688400385,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@ka_npa,NPA KA,"JOMA, the founding father",False,2022-10-30 20:18:28+00:00,21,7,The Netherlands,"@raissawriter Bakit isang linggo, gawin ninyo isang taon. Kasapi naman kayo ng TERRORISTANG CPP NPA NDF. Rally pa more.",,text,2023-03-07 12:53:51+00:00,,,19,0,0,0,9.0
2023-03-18 01:41:24.053638,https://twitter.com/EuniceYG59/status/1633088275752833025,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@EuniceYG59,Eunice Y. G,,False,2022-10-23 00:44:07+00:00,16,2,,"@dzrhnews Dahil sa iyong kasikatan ay ibinoto kita HEHE 😌,  
Dapat i-abolish ang ibang party-lists na nagpapasimuno ng rally o protesta at yung party -lists na pumapanig sa mga NPA.",,text,2023-03-07 12:52:40+00:00,,,168,0,0,0,2.0
